Loss Function,Algorithm,Dataset Length,Dataset Width,Subset Length,Computation Time,Loss
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,10,0.035747041925787926,-94.62277129293614
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,10,0.03398787509649992,-89.73236390319934
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,10,0.14282179181464016,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,10,0.03724200022406876,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,10,0.03650341718457639,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,10,0.09812108310870826,2.420332884634404
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,10,0.01640237495303154,6.092820207201861
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,10,0.01747937500476837,10.126067488487276
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,10,0.23720399988815188,-97.6438494659272
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,10,0.034283166052773595,-94.34013653568132
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,10,0.03279170882888138,-89.82316333308633
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,10,0.13195270905271173,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,10,0.024799374863505363,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,10,0.023562417132779956,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,10,0.09958941699005663,2.7929270382569937
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,10,0.016797250136733055,5.607920307640351
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,10,0.01682770880870521,10.35260455104484
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,10,0.24240304110571742,-97.37590322424788
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,10,0.033862165873870254,-94.54557877517918
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,10,0.033932582940906286,-89.900534643863
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,10,0.13970354199409485,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,10,0.023528499994426966,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,10,0.022590292152017355,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,10,0.09795654192566872,2.5541281205614044
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,10,0.016402000095695257,6.251488352138972
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,10,0.016321958042681217,10.090120485490317
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,10,0.31426379177719355,-97.5839201912539
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,10,0.0434968329500407,-94.67853928207396
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,10,0.04710324993357062,-89.77470652247703
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,10,0.20913912495598197,-100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,10,0.036689208121970296,-100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,10,0.03656387492083013,-100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,10,0.09874054184183478,2.8161552418140294
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,10,0.016423082910478115,5.829908550898807
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,10,0.017469124868512154,10.245416099603391
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,10,0.25956420809961855,-97.49210878843483
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,10,0.034003875218331814,-93.78373195511506
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,10,0.03372916695661843,-89.80588905744828
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,110,20.403081625001505,-1100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,110,0.24079841584898531,-1100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,110,0.2392507907934487,-1100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,110,1.1440270829480141,0.1504455336972761
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,110,0.02122179209254682,0.6238052647987855
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,110,0.021342833060771227,1.2961780563579142
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,110,23.661963500082493,-1099.8244007414985
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,110,0.2957175418268889,-1099.4271110906384
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,110,0.2655644582118839,-1098.71339311714
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,110,20.394113708054647,-1100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,110,0.2581391669809818,-1100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,110,0.2581135828513652,-1100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,110,1.1247133750002831,0.1799261265783647
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,110,0.020544084021821618,0.6396333369151739
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,110,0.02012583310715854,1.2921220625163645
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,110,23.883393792202696,-1099.8284831509125
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,110,0.2871181247755885,-1099.4437533146333
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,110,0.2848120001144707,-1098.7181227405058
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,110,21.5339677920565,-1100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,110,0.2578757090959698,-1100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,110,0.2598110409453511,-1100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,110,1.1282709590159357,0.15652180180589337
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,110,0.020297749899327755,0.636321954420592
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,110,0.019933040952309966,1.3035992121707067
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,110,24.283171124989167,-1099.8522581905743
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,110,0.2687813751399517,-1099.4129166871555
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,110,0.26985112484544516,-1098.7287354905604
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,110,20.57386412494816,-1100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,110,0.25389645784161985,-1100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,110,0.24385570804588497,-1100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,110,1.148946875007823,0.1949682559875643
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,110,0.02026354195550084,0.6637136123697656
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,110,0.019844917114824057,1.2923746106295495
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,110,23.47814237489365,-1099.8838890281975
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,110,0.2817026670090854,-1099.29850042817
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,110,0.2754945419728756,-1098.7152264561396
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,110,20.715149957919493,-1100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,110,0.25078104087151587,-1100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,110,0.25237024994567037,-1100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,110,1.1326392500195652,0.13010974966247169
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,110,0.02007691701874137,0.6620577673724042
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,110,0.01985962502658367,1.2862764026232236
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,110,22.68318087491207,-1099.8167015961906
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,110,0.2655757919419557,-1099.325373380868
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,110,0.25869608391076326,-1098.7138807860863
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,210,25.080482084071264,-2100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,210,0.23257725010626018,-2100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,210,0.22552708303555846,-2100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,210,1.9584967920091003,0.06034992075769097
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,210,0.024246790912002325,0.2833808008373362
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,210,0.02396933315321803,0.6732489217032799
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,210,31.457797499839216,-2099.9442910047164
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,210,0.2504941248334944,-2099.672985395963
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,210,0.2477642921730876,-2099.326697932122
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,210,25.337697417009622,-2100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,210,0.23227416584268212,-2100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,210,0.22804929199628532,-2100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,210,1.9814233749639243,0.057932820917806715
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,210,0.023818833054974675,0.34655317840081157
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,210,0.023497374961152673,0.6706844157618521
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,210,31.801736208144575,-2099.9391547507207
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,210,0.2543939580209553,-2099.6624973109715
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,210,0.24744887510314584,-2099.3350357380477
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,210,26.220222875010222,-2100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,210,0.23770891618914902,-2100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,210,0.22954820888116956,-2100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,210,2.0298137918580323,0.054883222233946594
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,210,0.024463457986712456,0.2796049999665655
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,210,0.025141916936263442,0.6687101104671217
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,210,31.424436082830653,-2099.9370645700005
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,210,0.25153374997898936,-2099.734297650933
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,210,0.2450137920677662,-2099.3356027388027
"Uni-criterion: discreteCoverage, coverage",greedySwap,500,10,210,26.01401612511836,-2100.0
"Uni-criterion: discreteCoverage, coverage",bestOfRandom,500,10,210,0.23117199982516468,-2100.0
"Uni-criterion: discreteCoverage, coverage",averageOfRandom,500,10,210,0.22754487511701882,-2100.0
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",greedySwap,500,10,210,2.0478500828612596,0.07650128924580812
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",bestOfRandom,500,10,210,0.025136000011116266,0.3594275928440376
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range)",averageOfRandom,500,10,210,0.024409249890595675,0.66593618486534
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",greedySwap,500,10,210,32.28237962489948,-2099.9528784941053
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",bestOfRandom,500,10,210,0.25221733399666846,-2099.6438215457606
"Multi-criterion: 1.0*(preserveMetric, metric: mean) + 1.0*(preserveMetric, metric: range) + 1.0*(discreteCoverage, coverage)",averageOfRandom,500,10,210,0.2541584169957787,-2099.323206130461
